ic_short_name;ic_sp;ic_pt;field;length;comentarios;repeticiones
L2BSUP;20181;10306;Payment Current Due;17;;2
L2BSUP;20181;10306;Payment Past Counter – sign;1;;2
L2BSUP;20181;10306;Payment Past Counter;3;;2
L2BSUP;20181;10306;Payment Past Due – sign;1;;2
L2BSUP;20181;10306;Payment Past Due;17;;2
L2BSUP;20181;10306;Payment 30 days Counter – sign;1;;2
L2BSUP;20181;10306;Payment 30 days Counter;3;;2
L2BSUP;20181;10306;Payment 30 days – sign;1;;2
L2BSUP;20181;10306;Payment 30 days;17;;2
L2BSUP;20181;10306;Payment 60 Days Counter – sign;1;;2
L2BSUP;20181;10306;Payment 60 Days Counter;3;;2
L2BSUP;20181;10306;Payment 60 Days – sign;1;;2
L2BSUP;20181;10306;Payment 60 Days;17;;2
L2BSUP;20181;10306;Payment 90 Days Counter – sign;1;;2
L2BSUP;20181;10306;Payment 90 Days Counter;3;;2
L2BSUP;20181;10306;Payment 90 Days – sign;1;;2
L2BSUP;20181;10306;Payment 90 Days;17;;2
L2BSUP;20181;10306;Payment 120 Days Counter – sign;1;;2
L2BSUP;20181;10306;Payment 120 Days Counter;3;;2
L2BSUP;20181;10306;Payment 120 Days  - sign;1;;2
L2BSUP;20181;10306;Payment 120 Days;17;;2
L2BSUP;20181;10306;Payment 150 Days Counter – sign;1;;2
L2BSUP;20181;10306;Payment 150 Days Counter;3;;2
L2BSUP;20181;10306;Payment 150 Days – sign;1;;2
L2BSUP;20181;10306;Payment 150 Days;17;;2
L2BSUP;20181;10306;Payment 180 Days Counter – sign;1;;2
L2BSUP;20181;10306;Payment 180 Days Counter;3;;2
L2BSUP;20181;10306;Payment 180 Days – sign;1;;2
L2BSUP;20181;10306;Payment 180 Days;17;;2
L2BSUP;20181;10306;Payment 210 Days Counter – sign;1;;2
L2BSUP;20181;10306;Payment 210 Days Counter;3;;2
L2BSUP;20181;10306;Payment 210 Days – sign;1;;2
L2BSUP;20181;10306;Payment 210 Days;17;;2
L2BSUP;20181;10306;Payment Last Amount – sign;1;;2
L2BSUP;20181;10306;Payment Last Amount;17;;2
L2BSUP;20181;10306;Filler (Payment Total Amount Forgiven – sign);1;;1
L2BSUP;20181;10306;Filler (Payment Total Amount Forgiven);17;;1
L2BSUP;20181;10306;Plan Payment Override Flag;1;;2
L2BSUP;20181;10306;Fixed Payment Amount – sign;1;;2
L2BSUP;20181;10306;Fixed Payment Amount;17;;2
L2BSUP;20181;10306;Fixed Payment Percentage – sign;1;;2
L2BSUP;20181;10306;Fixed Payment Percentage;7;;2
L2BSUP;20181;10306;Nominated ACH Amount Percentage Flag;1;;2
L2BSUP;20181;10306;Nominated ACH Amount – sign;1;;2
L2BSUP;20181;10306;Nominated ACH Amount;17;;2
L2BSUP;20181;10306;Nominated ACH Percentage – sign;1;;2
L2BSUP;20181;10306;Nominated ACH Percentage;7;;2
L2BSUP;20181;10306;Nominated ACH Start Date;8;;2
L2BSUP;20181;10306;Projected ACH Payment – sign;1;;2
L2BSUP;20181;10306;Projected ACH Payment;17;;2
L2BSUP;20181;10306;DD Request Day;2;;2
L2BSUP;20181;10306;DD Account Type;1;;2
L2BSUP;20181;10306;Internal Status Previous;1;;2
L2BSUP;20181;10306;DD Account Number;17;;2
L2BSUP;20181;10306;DD Routing Number – sign;1;;2
L2BSUP;20181;10306;DD Routing Number;10;;2
L2BSUP;20181;10306;Year-to-Date Card Issuance Fees – sign;1;;2
L2BSUP;20181;10306;Year-to-Date Card Issuance Fees;17;;2
L2BSUP;20181;10306;DD Actual Payment – sign;1;;2
L2BSUP;20181;10306;DD Actual Payment;17;;2
L2BSUP;20181;10306;Waive Cash Advance Fee 1;1;;2
L2BSUP;20181;10306;Waive Cash Advance Fee 2;1;;2
L2BSUP;20181;10306;Waive Cash Advance Fee 3;1;;2
L2BSUP;20181;10306;Waive Cash Advance Fee 4;1;;2
L2BSUP;20181;10306;Waive Cash Advance Fee 5;1;;2
L2BSUP;20181;10306;Current Balance – sign;1;;2
L2BSUP;20181;10306;Current Balance;17;;4
L2BSUP;20181;10306;Number of Plans – sign;1;;2
L2BSUP;20181;10306;Number of Plans;5;;2
L2BSUP;20181;10306;Fraud Reporting Flag;1;;2
L2BSUP;20181;10306;Open To Buy – sign;1;;2
L2BSUP;20181;10306;Open To Buy;17;;2
L2BSUP;20181;10306;Aggregate Days – sign;1;;2
L2BSUP;20181;10306;Aggregate Days;3;;2
L2BSUP;20181;10306;Amount Last Debit – sign;1;;2
L2BSUP;20181;10306;Amount Last Debit;17;;2
L2BSUP;20181;10306;Amount Last Purchase – sign;1;;2
L2BSUP;20181;10306;Amount Last Purchase;17;;2
L2BSUP;20181;10306;Last Year-To-Date Interest – sign;1;;2
L2BSUP;20181;10306;Last Year-To-Date Interest;17;;2
L2BSUP;20181;10306;Current Year-To-Date Interest Paid – sign;1;;2
L2BSUP;20181;10306;Current Year-To-Date Interest Paid;17;;2
L2BSUP;20181;10306;Last Year-To-Date INT Paid – sign;1;;2
L2BSUP;20181;10306;Last Year-To-Date INT Paid;17;;2
L2BSUP;20181;10306;Current Late Charge Amount – sign;1;;2
L2BSUP;20181;10306;Current Late Charge Amount;17;;2
L2BSUP;20181;10306;Prior Late Charge Amount – sign;1;;2
L2BSUP;20181;10306;Prior Late Charge Amount;17;;2
L2BSUP;20181;10306;Number Year-To-Date Late Charge – sign;1;;2
L2BSUP;20181;10306;Number Year-To-Date Late Charge;5;;2
L2BSUP;20181;10306;Amount Year-To-Date Late Charge – sign;1;;2
L2BSUP;20181;10306;Amount Year-To-Date Late Charge;17;;2
L2BSUP;20181;10306;Year-To-Date  Overlimit Charge – sign;1;;2
L2BSUP;20181;10306;Year-To-Date  Overlimit Charge;17;;2
L2BSUP;20181;10306;Number Year-To-Date Purchases – sign;1;;2
L2BSUP;20181;10306;Number Year-To-Date Purchases;5;;2
L2BSUP;20181;10306;Amount Year-To-Date Purchases – sign;1;;2
L2BSUP;20181;10306;Amount Year-To-Date Purchases;17;;2
L2BSUP;20181;10306;Number Cycle-To-Date Purchases – sign;1;;2
L2BSUP;20181;10306;Number Cycle-To-Date Purchases;5;;2
L2BSUP;20181;10306;Amount Cycle-To-Date Purchases – sign;1;;2
L2BSUP;20181;10306;Amount Cycle-To-Date Purchases;17;;2
L2BSUP;20181;10306;Number Year-To-Date Cash – sign;1;;2
L2BSUP;20181;10306;Number Year-To-Date Cash;5;;2
L2BSUP;20181;10306;Amount Year-To-Date Cash – sign;1;;2
L2BSUP;20181;10306;Amount Year-To-Date Cash;17;;2
L2BSUP;20181;10306;Number Cycle-To-Date Cash – sign;1;;2
L2BSUP;20181;10306;Number Cycle-To-Date Cash;5;;2
L2BSUP;20181;10306;Amount Cycle-To-Date Cash – sign;1;;2
L2BSUP;20181;10306;Amount Cycle-To-Date Cash;17;;2
L2BSUP;20181;10306;Number Year-To-Date Returns – sign;1;;2
L2BSUP;20181;10306;Number Year-To-Date Returns;5;;2
L2BSUP;20181;10306;Amount Year-To-Date Returns – sign;1;;2
L2BSUP;20181;10306;Amount Year-To-Date Returns;17;;2
L2BSUP;20181;10306;Number Cycle-To-Date Returns – sign;1;;2
L2BSUP;20181;10306;Number Cycle-To-Date Returns;5;;2
L2BSUP;20181;10306;Amount Cycle-To-Date Returns – sign;1;;2
L2BSUP;20181;10306;Amount Cycle-To-Date Returns;17;;2
L2BSUP;20181;10306;Amount Cycle-To-Date NSF – sign;1;;2
L2BSUP;20181;10306;Amount Cycle-To-Date NSF;17;;2
L2BSUP;20181;10306;Number Cycle-To-Date NSF – sign;1;;2
L2BSUP;20181;10306;Number Cycle-To-Date NSF;3;;2
L2BSUP;20181;10306;Number Year-To-Date Payments – sign;1;;2
L2BSUP;20181;10306;Number Year-To-Date Payments;3;;2
L2BSUP;20181;10306;Amount Year-To-Date Payments – sign;1;;2
L2BSUP;20181;10306;Amount Year-To-Date Payments;17;;2
L2BSUP;20181;10306;Number Disputed Items – sign;1;;2
L2BSUP;20181;10306;Number Disputed Items;5;;2
L2BSUP;20181;10306;Amount Disputed Items – sign;1;;2
L2BSUP;20181;10306;Amount Disputed Items;17;;2
L2BSUP;20181;10306;Amount Chargeoff – sign;1;;2
L2BSUP;20181;10306;Amount Chargeoff;17;;2
L2BSUP;20181;10306;Cash Amount Chargeoff – sign;1;;2
L2BSUP;20181;10306;Cash Amount Chargeoff;17;;2
L2BSUP;20181;10306;Chargeoff Reason 1;1;;2
L2BSUP;20181;10306;Chargeoff Reason 2;1;;2
L2BSUP;20181;10306;OVLM-EXCL-BAL-SIGN;1;;2
L2BSUP;20181;10306;OVLM-EXCL-BAL;17;;2
L2BSUP;20181;10306;User Amount 1 – sign;1;;2
L2BSUP;20181;10306;User Amount 1;17;;2
L2BSUP;20181;10306;User Amount 2 – sign;1;;2
L2BSUP;20181;10306;User Amount 2;17;;2
L2BSUP;20181;10306;User Amount 3 – sign;1;;2
L2BSUP;20181;10306;User Amount 3;17;;2
L2BSUP;20181;10306;User Amount 4 – sign;1;;2
L2BSUP;20181;10306;User Amount 4;17;;2
L2BSUP;20181;10306;User Amount 5 – sign;1;;2
L2BSUP;20181;10306;User Amount 5;17;;2
L2BSUP;20181;10306;User Amount 6 – sign;1;;2
L2BSUP;20181;10306;User Amount 6;17;;2
L2BSUP;20181;10306;User Amount 7 – sign;1;;2
L2BSUP;20181;10306;User Amount 7;17;;2
L2BSUP;20181;10306;User Amount 8 – sign;1;;2
L2BSUP;20181;10306;User Amount 8;17;;2
L2BSUP;20181;10306;User Amount 9 – sign;1;;2
L2BSUP;20181;10306;User Amount 9;17;;2
L2BSUP;20181;10306;User Amount 10 – sign;1;;2
L2BSUP;20181;10306;User Amount 10;17;;2
L2BSUP;20181;10306;User Amount 11 – sign;1;;2
L2BSUP;20181;10306;User Amount 11;17;;2
L2BSUP;20181;10306;User Amount 12 – sign;1;;2
L2BSUP;20181;10306;User Amount 12;17;;2
L2BSUP;20181;10306;User Amount 13 – sign;1;;2
L2BSUP;20181;10306;User Amount 13;17;;2
L2BSUP;20181;10306;User Amount 14 – sign;1;;2
L2BSUP;20181;10306;User Amount 14;17;;2
L2BSUP;20181;10306;Month-To-Date Finance Charge – sign;1;;2
L2BSUP;20181;10306;Month-To-Date Finance Charge;17;;2
L2BSUP;20181;10306;Month-To-Date Insurance Premium – sign;1;;2
L2BSUP;20181;10306;Month-To-Date Insurance Premium;17;;2
L2BSUP;20181;10306;Month-To-Date Service Charge – sign;1;;2
L2BSUP;20181;10306;Month-To-Date Service Charge;17;;2
L2BSUP;20181;10306;Cycle-To-Date Service Charge – sign;1;;2
L2BSUP;20181;10306;Cycle-To-Date Service Charge;17;;2
L2BSUP;20181;10306;Cycle-To-Date Cash Advance Service Charge – sign;1;;2
L2BSUP;20181;10306;Cycle-To-Date Cash Advance Service Charge;17;;2
L2BSUP;20181;10306;Number Cycle-To-Date Late Fees – sign;1;;2
L2BSUP;20181;10306;Number Cycle-To-Date Late Fees;3;;2
L2BSUP;20181;10306;Amount Cycle-To-Date Late Fees – sign;1;;2
L2BSUP;20181;10306;Amount Cycle-To-Date Late Fees;17;;2
L2BSUP;20181;10306;Amount Cycle-To-Date Membership Fees – sign;1;;2
L2BSUP;20181;10306;Amount Cycle-To-Date Membership Fees;17;;2
L2BSUP;20181;10306;Amount Cycle-To-Date Overlimit Fees – sign;1;;2
L2BSUP;20181;10306;Amount Cycle-To-Date Overlimit Fees;17;;2
L2BSUP;20181;10306;Amount Cycle-To-Date Recovery Fees – sign;1;;2
L2BSUP;20181;10306;Amount Cycle-To-Date Recovery Fees;17;;2
L2BSUP;20181;10306;Amount Cycle-To-Date Collection Fees – sign;1;;2
L2BSUP;20181;10306;Amount Cycle-To-Date Collection Fees;17;;2
L2BSUP;20181;10306;Amount Cycle-To-Date NSF Fees – sign;1;;2
L2BSUP;20181;10306;Amount Cycle-To-Date NSF Fees;17;;2
L2BSUP;20181;10306;Amount Memo Debit – sign;1;;2
L2BSUP;20181;10306;Amount Memo Debit;17;;2
L2BSUP;20181;10306;Number Memo Debit – sign;1;;2
L2BSUP;20181;10306;Number Memo Debit;3;;2
L2BSUP;20181;10306;Amount Memo Credit – sign;1;;2
L2BSUP;20181;10306;Amount Memo Credit;17;;2
L2BSUP;20181;10306;Number Memo Credit – sign;1;;2
L2BSUP;20181;10306;Number Memo Credit;3;;2
L2BSUP;20181;10306;Warning Code 1;1;;4
L2BSUP;20181;10306;Warning Code 2;1;;2
L2BSUP;20181;10306;Warning Code 3;1;;2
L2BSUP;20181;10306;Warning Code 4;1;;2
L2BSUP;20181;10306;Warning Code 5;1;;2
L2BSUP;20181;10306;Warning Code 6;1;;2
L2BSUP;20181;10306;Warning Code 7;1;;4
L2BSUP;20181;10306;Waive Cash Available Credit Flag;1;;2
L2BSUP;20181;10306;Cash Available Credit – sign;1;;2
L2BSUP;20181;10306;Cash Available Credit;17;;2
L2BSUP;20181;10306;Cash Amount Disputed Items – sign;1;;2
L2BSUP;20181;10306;Cash Amount Disputed Items;17;;2
L2BSUP;20181;10306;Cash Balance – sign;1;;2
L2BSUP;20181;10306;Cash Balance;17;;2
L2BSUP;20181;10306;Cash Available Credit Flag;1;;2
L2BSUP;20181;10306;Cash Available Credit Amount – sign;1;;2
L2BSUP;20181;10306;Cash Available Credit Amount;17;;2
L2BSUP;20181;10306;Cash Available Credit Percent – sign;1;;3
L2BSUP;20181;10306;Cash Available Credit Percent;8;;3
L2BSUP;20181;10306;Cash Credit Limit – sign;1;;2
L2BSUP;20181;10306;Cash Credit Limit;17;;2
L2BSUP;20181;10306;Cash Number Disputed Items – sign;1;;2
L2BSUP;20181;10306;Cash Number Disputed Items;5;;2
L2BSUP;20181;10306;Interest Variance 1 – sign;1;;2
L2BSUP;20181;10306;Interest Variance 1;7;;2
L2BSUP;20181;10306;Interest Variance 2 – sign;1;;2
L2BSUP;20181;10306;Interest Variance 2;7;;2
L2BSUP;20181;10306;Interest Variance 3 – sign;1;;2
L2BSUP;20181;10306;Interest Variance 3;7;;2
L2BSUP;20181;10306;Interest Variance 4 – sign;1;;2
L2BSUP;20181;10306;Interest Variance 4;7;;2
L2BSUP;20181;10306;Interest Variance 5 – sign;1;;2
L2BSUP;20181;10306;Interest Variance 5;7;;2
L2BSUP;20181;10306;Interest Variance 6 – sign;1;;2
L2BSUP;20181;10306;Interest Variance 6;7;;2
L2BSUP;20181;10306;Interest Variance 7 – sign;1;;2
L2BSUP;20181;10306;Interest Variance 7;7;;2
L2BSUP;20181;10306;Interest Variance 8 – sign;1;;2
L2BSUP;20181;10306;Interest Variance 8;7;;2
L2BSUP;20181;10306;Interest Variance 9 – sign;1;;2
L2BSUP;20181;10306;Interest Variance 9;7;;2
L2BSUP;20181;10306;Interest Variance 10 – sign;1;;2
L2BSUP;20181;10306;Interest Variance 10;7;;2
L2BSUP;20181;10306;Interest Variance 11 – sign;1;;2
L2BSUP;20181;10306;Interest Variance 11;7;;2
L2BSUP;20181;10306;Interest Variance 12 – sign;1;;2
L2BSUP;20181;10306;Interest Variance 12;7;;2
L2BSUP;20181;10306;Interest Variance Pending 1 – sign;1;;2
L2BSUP;20181;10306;Interest Variance Pending 1;7;;2
L2BSUP;20181;10306;Interest Variance Pending 2 – sign;1;;2
L2BSUP;20181;10306;Interest Variance Pending 2;7;;2
L2BSUP;20181;10306;Interest Variance Pending 3 – sign;1;;2
L2BSUP;20181;10306;Interest Variance Pending 3;7;;2
L2BSUP;20181;10306;Interest Variance Pending 4 – sign;1;;2
L2BSUP;20181;10306;Interest Variance Pending 4;7;;2
L2BSUP;20181;10306;Interest Variance Pending 5 – sign;1;;2
L2BSUP;20181;10306;Interest Variance Pending 5;7;;2
L2BSUP;20181;10306;Interest Variance Pending 6 – sign;1;;2
L2BSUP;20181;10306;Interest Variance Pending 6;7;;2
L2BSUP;20181;10306;Interest Variance Pending 7 – sign;1;;2
L2BSUP;20181;10306;Interest Variance Pending 7;7;;2
L2BSUP;20181;10306;Interest Variance Pending 8 – sign;1;;2
L2BSUP;20181;10306;Interest Variance Pending 8;7;;2
L2BSUP;20181;10306;Interest Variance Pending 9 – sign;1;;2
L2BSUP;20181;10306;Interest Variance Pending 9;7;;2
L2BSUP;20181;10306;Interest Variance Pending 10 – sign;1;;2
L2BSUP;20181;10306;Interest Variance Pending 10;7;;2
L2BSUP;20181;10306;Interest Variance Pending 11 – sign;1;;2
L2BSUP;20181;10306;Interest Variance Pending 11;7;;2
L2BSUP;20181;10306;Interest Variance Pending 12 – sign;1;;2
L2BSUP;20181;10306;Interest Variance Pending 12;7;;2
L2BSUP;20181;10306;Variance Effective Date;8;;2
L2BSUP;20181;10306;Pending PCT;3;;2
L2BSUP;20181;10306;Pending PCT Effective Date;8;;2
L2BSUP;20181;10306;Pending PCT End Date;8;;2
L2BSUP;20181;10306;Pending Level;1;;2
L2BSUP;20181;10306;Cash Plan Number – sigm;1;;2
L2BSUP;20181;10306;Cash Plan Number;5;;2
L2BSUP;20181;10306;Retail Plan Number  - sign;1;;2
L2BSUP;20181;10306;Retail Plan Number ;5;;2
L2BSUP;20181;10306;Greatest Card Expiration Date;8;;2
L2BSUP;20181;10306;DDA Routing Number – sign;1;;2
L2BSUP;20181;10306;DDA Routing Number;9;;2
L2BSUP;20181;10306;DDA Account Number ;19;;2
L2BSUP;20181;10306;Savings Routing Number  - SIGN;1;;2
L2BSUP;20181;10306;Savings Routing Number ;9;;2
L2BSUP;20181;10306;Savings Account Number ;19;;2
L2BSUP;20181;10306;User Defined Account Number ;19;;2
L2BSUP;20181;10306;Payment Hold;1;;2
L2BSUP;20181;10306;Temporary Credit Limit  - sign;1;;2
L2BSUP;20181;10306;Temporary Credit Limit ;17;;2
L2BSUP;20181;10306;Temporary Credit Limit Expiration Date;8;;2
L2BSUP;20181;10306;Customer Organisation;3;;3
L2BSUP;20181;10306;Date Last Cycle;8;;2
L2BSUP;20181;10306;Customer Statement Flag;1;;2
L2BSUP;20181;10306;Customer Letter Flag;1;;2
L2BSUP;20181;10306;Associated Type 1;1;;2
L2BSUP;20181;10306;Associated Account Number 1;19;;2
L2BSUP;20181;10306;Associated Relationship Type 1;1;;2
L2BSUP;20181;10306;Associated Date 1;8;;2
L2BSUP;20181;10306;Associated Amount 1 – sign;1;;2
L2BSUP;20181;10306;Associated Amount 1;17;;2
L2BSUP;20181;10306;Associated Type 2;1;;2
L2BSUP;20181;10306;Associated Account Number 2;19;;2
L2BSUP;20181;10306;Associated Relationship Type 2;1;;2
L2BSUP;20181;10306;Associated Date 2;8;;2
L2BSUP;20181;10306;Associated Amount 2 – sign;1;;2
L2BSUP;20181;10306;Associated Amount 2;17;;2
L2BSUP;20181;10306;Associated Type 3;1;;2
L2BSUP;20181;10306;Associated Account Number 3;19;;2
L2BSUP;20181;10306;Associated Relationship Type 3;1;;2
L2BSUP;20181;10306;Associated Date 3;8;;2
L2BSUP;20181;10306;Associated Amount 3 – sign;1;;2
L2BSUP;20181;10306;Associated Amount 3;17;;2
L2BSUP;20181;10306;Filler (Terms Condition);4;;1
L2BSUP;20181;10306;Filler (Terms Condition Date);8;;1
L2BSUP;20181;10306;Waive User Fee 1;1;;2
L2BSUP;20181;10306;Waive User Fee 2;1;;2
L2BSUP;20181;10306;Waive User Fee 3;1;;2
L2BSUP;20181;10306;Waive User Fee 4;1;;2
L2BSUP;20181;10306;Waive User Fee 5;1;;2
L2BSUP;20181;10306;Waive User Fee 6;1;;2
L2BSUP;20181;10306;Filler (Preferential Minimum Amount – sign);1;;1
L2BSUP;20181;10306;Filler (Preferential Minimum Amount);17;;1
L2BSUP;20181;10306;Preferential Interest Days – sign;1;;2
L2BSUP;20181;10306;Preferential Interest Days;3;;2
L2BSUP;20181;10306;Preferential Start Date;8;;2
L2BSUP;20181;10306;Preferential End Date;8;;2
L2BSUP;20181;10306;Filler (Preferential Promo Date);8;;1
L2BSUP;20181;10306;Rebate Preferential Transaction Amount – sign;1;;2
L2BSUP;20181;10306;Rebate Preferential Transaction Amount;17;;2
L2BSUP;20181;10306;Payment Remittance Method;1;;2
L2BSUP;20181;10306;Previous Payment Remittance Method;1;;2
L2BSUP;20181;10306;Suppress Letters Flag;1;;2
L2BSUP;20181;10306;Hold Letters Flag;1;;2
L2BSUP;20181;10306;Application User 1;20;;2
L2BSUP;20181;10306;Application User 2;20;;2
L2BSUP;20181;10306;Application User 3;20;;2
L2BSUP;20181;10306;Miscellaneous User 1;30;;2
L2BSUP;20181;10306;Miscellaneous User 2;1;;2
L2BSUP;20181;10306;Miscellaneous User 3;11;;2
L2BSUP;20181;10306;Miscellaneous User 4;11;;2
L2BSUP;20181;10306;Miscellaneous User 5;11;;2
L2BSUP;20181;10306;Miscellaneous User 6;11;;2
L2BSUP;20181;10306;Miscellaneous User 7;11;;2
L2BSUP;20181;10306;Miscellaneous User 8;11;;2
L2BSUP;20181;10306;Miscellaneous User 9;2;;2
L2BSUP;20181;10306;Miscellaneous User 10;2;;2
L2BSUP;20181;10306;Miscellaneous User 11;2;;2
L2BSUP;20181;10306;Miscellaneous User 12;2;;2
L2BSUP;20181;10306;Maker Home Phone;20;;2
L2BSUP;20181;10306;Maker Employment Phone;20;;2
L2BSUP;20181;10306;Immediate Due – sign;1;;2
L2BSUP;20181;10306;Immediate Due;17;;2
L2BSUP;20181;10306;First Purchase Date;8;;2
L2BSUP;20181;10306;First Purchase Amount – sign;1;;2
L2BSUP;20181;10306;First Purchase Amount;17;;2
L2BSUP;20181;10306;Last Cash Advance Date;8;;2
L2BSUP;20181;10306;Last Cash Advance Amount – sign;1;;2
L2BSUP;20181;10306;Last Cash Advance Amount;17;;2
L2BSUP;20181;10306;Balance Transfer Balance – sign;1;;2
L2BSUP;20181;10306;Balance Transfer Balance;17;;2
L2BSUP;20181;10306;Least Card Expiration Date;8;;2
L2BSUP;20181;10306;Year-To-Date paid insurance – sign;1;;2
L2BSUP;20181;10306;Year-To-Date paid insurance;17;;2
L2BSUP;20181;10306;Year-To-Date paid user fee 1  - sign;1;;2
L2BSUP;20181;10306;Year-To-Date paid user fee 1 ;17;;2
L2BSUP;20181;10306;Year-To-Date paid user fee 2  - sign;1;;2
L2BSUP;20181;10306;Year-To-Date paid user fee 2 ;17;;2
L2BSUP;20181;10306;Year-To-Date paid user fee 3  - sign;1;;2
L2BSUP;20181;10306;Year-To-Date paid user fee 3 ;17;;2
L2BSUP;20181;10306;Year-To-Date paid user fee 4  - sign;1;;2
L2BSUP;20181;10306;Year-To-Date paid user fee 4 ;17;;2
L2BSUP;20181;10306;Year-To-Date paid user fee 5  - sign;1;;2
L2BSUP;20181;10306;Year-To-Date paid user fee 5 ;17;;2
L2BSUP;20181;10306;Year-To-Date paid user fee 6  - sign;1;;2
L2BSUP;20181;10306;Year-To-Date paid user fee 6 ;17;;2
L2BSUP;20181;10306;Year-To-Date billed interest  - sign;1;;2
L2BSUP;20181;10306;Year-To-Date billed interest ;17;;2
L2BSUP;20181;10306;Year-To-Date billed insurance – sign;1;;2
L2BSUP;20181;10306;Year-To-Date billed insurance   ;17;;2
L2BSUP;20181;10306;Cycle-To-Date billed user fee 1 – sign;1;;2
L2BSUP;20181;10306;Cycle-To-Date billed user fee 1   ;17;;2
L2BSUP;20181;10306;Year-To-Date billed user fee 1 – sign;1;;2
L2BSUP;20181;10306;Year-To-Date billed user fee 1   ;17;;2
L2BSUP;20181;10306;Cycle-To-Date billed user fee 2 – sign;1;;2
L2BSUP;20181;10306;Cycle-To-Date billed user fee 2   ;17;;2
L2BSUP;20181;10306;Year-To-Date billed user fee 2 – sign;1;;2
L2BSUP;20181;10306;Year-To-Date billed user fee 2   ;17;;2
L2BSUP;20181;10306;Cycle-To-Date billed user fee 3 – sign;1;;2
L2BSUP;20181;10306;Cycle-To-Date billed user fee 3   ;17;;2
L2BSUP;20181;10306;Year-To-Date billed user fee 3 – sign;1;;2
L2BSUP;20181;10306;Year-To-Date billed user fee 3   ;17;;2
L2BSUP;20181;10306;Cycle-To-Date billed user fee 4 – sign;1;;2
L2BSUP;20181;10306;Cycle-To-Date billed user fee 4   ;17;;2
L2BSUP;20181;10306;Year-To-Date billed user fee 4 – sign;1;;2
L2BSUP;20181;10306;Year-To-Date billed user fee 4   ;17;;2
L2BSUP;20181;10306;Cycle-To-Date billed user fee 5 – sign;1;;2
L2BSUP;20181;10306;Cycle-To-Date billed user fee 5   ;17;;2
L2BSUP;20181;10306;Year-To-Date billed user fee 5 – sign;1;;2
L2BSUP;20181;10306;Year-To-Date billed user fee 5   ;17;;2
L2BSUP;20181;10306;Cycle-To-Date billed user fee 6 – sign;1;;2
L2BSUP;20181;10306;Cycle-To-Date billed user fee 6   ;17;;2
L2BSUP;20181;10306;Year-To-Date billed user fee 6 – sign;1;;2
L2BSUP;20181;10306;Year-To-Date billed user fee 6   ;17;;2
L2BSUP;20181;10306;First Billed Interest Date ;8;;2
L2BSUP;20181;10306;Filler (Statement Produced Flag);1;;1
L2BSUP;20181;10306;Last Credit Balance Statement Date;8;;2
L2BSUP;20181;10306;Filler (Next Plan Record Number – sign);1;;1
L2BSUP;20181;10306;Filler (Next Plan Record Number);3;;1
L2BSUP;20181;10306;Grace Day Expiration Date;8;;2
L2BSUP;20181;10306;Number of Returned Payments – sign;1;;2
L2BSUP;20181;10306;Number of Returned Payments;3;;2
L2BSUP;20181;10306;Date Next Cycle;8;;2
L2BSUP;20181;10306;VIP Status;1;;2
L2BSUP;20181;10306;Commercial Flag;1;;2
L2BSUP;20181;10306;Initial Status Before Transfer;1;;2
L2BSUP;20181;10306;Original Billing Cycle;2;;2
L2BSUP;20181;10306;Number of Month-to-date Transactions – sign;1;;2
L2BSUP;20181;10306;Number of Month-to-date Transactions   ;5;;2
L2BSUP;20181;10306;Amount of Month-to-date Transactions – sign;1;;2
L2BSUP;20181;10306;Amount of Month-to-date Transactions   ;17;;2
L2BSUP;20181;10306;Card Technology;1;;4
L2BSUP;20181;10306;Activation Call Qualification Indicator ;1;;2
L2BSUP;20181;10306;Sweep Account Number;19;;2
L2BSUP;20181;10306;Date Start Overlimit;8;;2
L2BSUP;20181;10306;Contact Indicator;2;;2
L2BSUP;20181;10306;Amount Declined Cycle-To-Date – sign;1;;2
L2BSUP;20181;10306;Amount Declined Cycle-To-Date;17;;2
L2BSUP;20181;10306;Number Declined Cycle-To-Date – sign;1;;2
L2BSUP;20181;10306;Number Declined Cycle-To-Date;3;;2
L2BSUP;20181;10306;Open-To-Buy Ratio;3;;2
L2BSUP;20181;10306;Account Updater Switch;1;;2
L2BSUP;20181;10306;Transfer Type;1;;2
L2BSUP;20181;10306;Prepaid Flag;1;;2
L2BSUP;20181;10306;Prepaid Type                ;1;;2
L2BSUP;20181;10306;Prepaid Plan Number – sign;1;;2
L2BSUP;20181;10306;Prepaid Plan Number         ;5;;2
L2BSUP;20181;10306;Prepaid Load Frequency         ;1;;2
L2BSUP;20181;10306;Prepaid Load Number;2;;2
L2BSUP;20181;10306;Prepaid Load Amount – sign;1;;2
L2BSUP;20181;10306;Prepaid Load Amount        ;17;;2
L2BSUP;20181;10306;Min Initial Load Amount – sign;1;;2
L2BSUP;20181;10306;Min Initial Load Amount        ;17;;2
L2BSUP;20181;10306;Max Initial Load Amount – sign;1;;2
L2BSUP;20181;10306;Max Initial Load Amount        ;17;;2
L2BSUP;20181;10306;Min Single Load Amount – sign;1;;2
L2BSUP;20181;10306;Min Single Load Amount        ;17;;2
L2BSUP;20181;10306;Max Single Load Amount – sign;1;;2
L2BSUP;20181;10306;Max Single Load Amount        ;17;;2
L2BSUP;20181;10306;Max Lifetime Load Number – sign;1;;2
L2BSUP;20181;10306;Max Lifetime Load Number         ;5;;2
